step,value
0,0.00998645182698965
500,0.009976455010473728
1000,0.00996645912528038
1501,0.009956462308764458
2001,0.009946465492248535
2502,0.009936469607055187
3002,0.009926472790539265
3503,0.009916476905345917
4003,0.009906480088829994
4504,0.009896483272314072
5004,0.009886487387120724
5505,0.009876490570604801
6005,0.009866494685411453
6506,0.00985649786889553
7006,0.009846501052379608
7507,0.00983650516718626
8007,0.009826508350670338
8507,0.00981651246547699
9008,0.009806515648961067
9508,0.009796518832445145
10009,0.009786522947251797
10509,0.009776526130735874
11010,0.009766530245542526
11510,0.009756533429026604
12011,0.009746536612510681
12511,0.009736540727317333
13012,0.00972654391080141
13512,0.009716548025608063
14013,0.00970655120909214
14513,0.009696554392576218
15014,0.00968655850738287
15514,0.009676561690866947
16015,0.0096665658056736
16515,0.009656568989157677
17015,0.009646572172641754
17516,0.009636576287448406
18016,0.009626579470932484
18517,0.009616582654416561
19017,0.009606586769223213
19518,0.00959658995270729
20018,0.009586594067513943
20519,0.00957659725099802
21019,0.009566600434482098
21520,0.00955660454928875
22020,0.009546607732772827
22521,0.00953661184757948
23021,0.009526615031063557
23522,0.009516618214547634
24022,0.009506622329354286
24523,0.009496625512838364
25023,0.009486629627645016
25523,0.009476632811129093
26024,0.00946663599461317
26524,0.009456640109419823
27025,0.0094466432929039
27525,0.009436647407710552
28026,0.00942665059119463
28526,0.009416653774678707
29027,0.00940665788948536
29527,0.009396661072969437
30028,0.009386665187776089
30528,0.009376668371260166
31029,0.009366671554744244
31529,0.009356675669550896
32030,0.009346678853034973
32530,0.009336682967841625
33030,0.009326686151325703
33531,0.00931668933480978
34031,0.009306693449616432
34532,0.00929669663310051
35032,0.009286700747907162
35533,0.00927670393139124
36033,0.009266707114875317
36534,0.009256711229681969
37034,0.009246714413166046
37535,0.009236718527972698
38035,0.009226721711456776
38536,0.009216724894940853
39036,0.009206729009747505
39537,0.009196732193231583
40037,0.00918673537671566
40538,0.009176739491522312
41038,0.00916674267500639
41538,0.009156746789813042
42039,0.00914674997329712
42539,0.009136753156781197
43040,0.009126757271587849
43540,0.009116760455071926
44041,0.009106764569878578
44541,0.009096767753362656
45042,0.009086770936846733
45542,0.009076775051653385
46043,0.009066778235137463
46543,0.009056782349944115
47044,0.009046785533428192
47544,0.00903678871691227
48045,0.009026792831718922
48545,0.009016796015202999
49046,0.009006800130009651
49546,0.008996803313493729
50046,0.008986806496977806
50547,0.008976810611784458
51047,0.008966813795268536
51548,0.008956817910075188
52048,0.008946821093559265
52549,0.008936824277043343
53049,0.008926828391849995
53550,0.008916831575334072
54050,0.008906835690140724
54551,0.008896838873624802
55051,0.008886842057108879
55552,0.008876846171915531
56052,0.008866849355399609
56553,0.00885685347020626
57053,0.008846856653690338
57553,0.008836859837174416
58054,0.008826863951981068
58554,0.008816867135465145
59055,0.008806871250271797
59555,0.008796874433755875
60056,0.008786877617239952
60556,0.008776881732046604
61057,0.008766884915530682
61557,0.008756889030337334
62058,0.008746892213821411
62558,0.008736895397305489
63059,0.00872689951211214
63559,0.008716902695596218
64060,0.008706905879080296
64560,0.008696909993886948
65061,0.008686913177371025
65561,0.008676917292177677
66061,0.008666920475661755
66562,0.008656923659145832
67062,0.008646927773952484
67563,0.008636930957436562
68063,0.008626935072243214
68564,0.008616938255727291
69064,0.008606941439211369
69565,0.00859694555401802
70065,0.008586948737502098
70566,0.00857695285230875
71066,0.008566956035792828
71567,0.008556959219276905
72067,0.008546963334083557
72568,0.008536966517567635
73068,0.008526970632374287
73569,0.008516973815858364
74069,0.008506976999342442
74569,0.008496981114149094
75070,0.008486984297633171
75570,0.008476988412439823
76071,0.0084669915959239
76571,0.008456994779407978
77072,0.00844699889421463
77572,0.008437002077698708
78073,0.00842700619250536
78573,0.008417009375989437
79074,0.008407012559473515
79574,0.008397016674280167
80075,0.008387019857764244
80575,0.008377023972570896
81076,0.008367027156054974
81576,0.008357030339539051
82076,0.008347034454345703
82577,0.00833703763782978
83077,0.008327041752636433
83578,0.00831704493612051
84078,0.008307048119604588
84579,0.00829705223441124
85079,0.008287055417895317
85580,0.008277058601379395
86080,0.008267062716186047
86581,0.008257065899670124
87081,0.008247070014476776
87582,0.008237073197960854
88082,0.008227076381444931
88583,0.008217080496251583
89083,0.00820708367973566
89584,0.008197087794542313
90084,0.00818709097802639
90584,0.008177094161510468
91085,0.00816709827631712
91585,0.008157101459801197
92086,0.008147105574607849
92586,0.008137108758091927
93087,0.008127111941576004
93587,0.008117116056382656
94088,0.008107119239866734
94588,0.008097123354673386
95089,0.008087126538157463
95589,0.00807712972164154
96090,0.008067133836448193
96590,0.00805713701993227
97091,0.008047141134738922
97591,0.008037144318223
98092,0.008027147501707077
98592,0.008017151616513729
99092,0.008007154799997807
99593,0.007997158914804459
100093,0.007987162098288536
100594,0.007977165281772614
101094,0.007967169396579266
101595,0.007957172580063343
102095,0.007947176694869995
102596,0.007937179878354073
103096,0.00792718306183815
103597,0.007917187176644802
104097,0.00790719036012888
104598,0.007897194474935532
105098,0.007887197658419609
105599,0.007877200841903687
106099,0.007867204956710339
106599,0.007857208140194416
107100,0.007847211323678493
107600,0.007837215438485146
108101,0.007827218621969223
108601,0.007817222736775875
109102,0.0078072259202599525
109602,0.007797229569405317
110103,0.007787233218550682
110603,0.007777236867696047
111104,0.007767240051180124
111604,0.007757243700325489
112105,0.007747247349470854
112605,0.007737250998616219
113106,0.007727254182100296
113606,0.007717257831245661
114107,0.0077072614803910255
114607,0.00769726512953639
115107,0.007687268778681755
115608,0.0076772719621658325
116108,0.007667275611311197
116609,0.007657279260456562
117109,0.007647282909601927
117610,0.0076372865587472916
118110,0.007627289742231369
118611,0.007617293391376734
119111,0.0076072970405220985
119612,0.007597300689667463
120112,0.007587304338812828
120613,0.0075773075222969055
121113,0.00756731117144227
