step,value
302784,9.999999747378752e-05
303284,9.999999747378752e-05
303784,9.999999747378752e-05
304285,9.999999747378752e-05
304785,9.999999747378752e-05
305286,9.999999747378752e-05
305786,9.999999747378752e-05
306287,9.999999747378752e-05
306787,9.999999747378752e-05
307288,9.999999747378752e-05
307788,9.999999747378752e-05
308289,9.999999747378752e-05
308789,9.999999747378752e-05
309290,9.999999747378752e-05
309790,9.999999747378752e-05
310291,9.999999747378752e-05
310791,9.999999747378752e-05
311292,9.999999747378752e-05
311792,9.999999747378752e-05
312292,9.999999747378752e-05
312793,9.999999747378752e-05
313293,9.999999747378752e-05
313794,9.999999747378752e-05
314294,9.999999747378752e-05
314795,9.999999747378752e-05
315295,9.999999747378752e-05
315796,9.999999747378752e-05
316296,9.999999747378752e-05
316797,9.999999747378752e-05
317297,9.999999747378752e-05
317798,9.999999747378752e-05
318298,9.999999747378752e-05
318799,9.999999747378752e-05
319299,9.999999747378752e-05
319799,9.999999747378752e-05
320300,9.999999747378752e-05
320800,9.999999747378752e-05
321301,9.999999747378752e-05
321801,9.999999747378752e-05
322302,9.999999747378752e-05
322802,9.999999747378752e-05
323303,9.999999747378752e-05
323803,9.999999747378752e-05
324304,9.999999747378752e-05
324804,9.999999747378752e-05
325305,9.999999747378752e-05
325805,9.999999747378752e-05
326306,9.999999747378752e-05
326806,9.999999747378752e-05
327307,9.999999747378752e-05
327807,9.999999747378752e-05
328307,9.999999747378752e-05
328808,9.999999747378752e-05
329308,9.999999747378752e-05
329809,9.999999747378752e-05
330309,9.999999747378752e-05
330810,9.999999747378752e-05
331310,9.999999747378752e-05
331811,9.999999747378752e-05
332311,9.999999747378752e-05
332812,9.999999747378752e-05
333312,9.999999747378752e-05
333813,9.999999747378752e-05
334313,9.999999747378752e-05
334814,9.999999747378752e-05
335314,9.999999747378752e-05
335815,9.999999747378752e-05
336315,9.999999747378752e-05
336815,9.999999747378752e-05
337316,9.999999747378752e-05
337816,9.999999747378752e-05
338317,9.999999747378752e-05
338817,9.999999747378752e-05
339318,9.999999747378752e-05
339818,9.999999747378752e-05
340319,9.999999747378752e-05
340819,9.999999747378752e-05
341320,9.999999747378752e-05
341820,9.999999747378752e-05
342321,9.999999747378752e-05
342821,9.999999747378752e-05
343322,9.999999747378752e-05
343822,9.999999747378752e-05
344322,9.999999747378752e-05
344823,9.999999747378752e-05
345323,9.999999747378752e-05
345824,9.999999747378752e-05
346324,9.999999747378752e-05
346825,9.999999747378752e-05
347325,9.999999747378752e-05
347826,9.999999747378752e-05
348326,9.999999747378752e-05
348827,9.999999747378752e-05
349327,9.999999747378752e-05
349828,9.999999747378752e-05
350328,9.999999747378752e-05
350829,9.999999747378752e-05
351329,9.999999747378752e-05
351830,9.999999747378752e-05
352330,9.999999747378752e-05
352830,9.999999747378752e-05
353331,9.999999747378752e-05
353831,9.999999747378752e-05
354332,9.999999747378752e-05
354832,9.999999747378752e-05
355333,9.999999747378752e-05
355833,9.999999747378752e-05
356334,9.999999747378752e-05
356834,9.999999747378752e-05
357335,9.999999747378752e-05
357835,9.999999747378752e-05
358336,9.999999747378752e-05
358836,9.999999747378752e-05
359337,9.999999747378752e-05
359837,9.999999747378752e-05
360338,9.999999747378752e-05
360838,9.999999747378752e-05
361338,9.999999747378752e-05
361839,9.999999747378752e-05
362339,9.999999747378752e-05
362840,9.999999747378752e-05
363340,9.999999747378752e-05
363841,9.999999747378752e-05
364341,9.999999747378752e-05
364842,9.999999747378752e-05
365342,9.999999747378752e-05
365843,9.999999747378752e-05
366343,9.999999747378752e-05
366844,9.999999747378752e-05
367344,9.999999747378752e-05
367845,9.999999747378752e-05
368345,9.999999747378752e-05
368845,9.999999747378752e-05
369346,9.999999747378752e-05
369846,9.999999747378752e-05
370347,9.999999747378752e-05
370847,9.999999747378752e-05
371348,9.999999747378752e-05
371848,9.999999747378752e-05
372349,9.999999747378752e-05
372849,9.999999747378752e-05
373350,9.999999747378752e-05
373850,9.999999747378752e-05
374351,9.999999747378752e-05
374851,9.999999747378752e-05
375352,9.999999747378752e-05
375852,9.999999747378752e-05
376353,9.999999747378752e-05
376853,9.999999747378752e-05
377353,9.999999747378752e-05
377854,9.999999747378752e-05
378354,9.999999747378752e-05
378855,9.999999747378752e-05
379355,9.999999747378752e-05
379856,9.999999747378752e-05
380356,9.999999747378752e-05
380857,9.999999747378752e-05
381357,9.999999747378752e-05
381858,9.999999747378752e-05
382358,9.999999747378752e-05
382859,9.999999747378752e-05
383359,9.999999747378752e-05
383860,9.999999747378752e-05
384360,9.999999747378752e-05
384861,9.999999747378752e-05
385361,9.999999747378752e-05
385861,9.999999747378752e-05
386362,9.999999747378752e-05
386862,9.999999747378752e-05
387363,9.999999747378752e-05
387863,9.999999747378752e-05
388364,9.999999747378752e-05
388864,9.999999747378752e-05
389365,9.999999747378752e-05
389865,9.999999747378752e-05
390366,9.999999747378752e-05
390866,9.999999747378752e-05
391367,9.999999747378752e-05
391867,9.999999747378752e-05
392368,9.999999747378752e-05
392868,9.999999747378752e-05
393369,9.999999747378752e-05
393869,9.999999747378752e-05
394369,9.999999747378752e-05
394870,9.999999747378752e-05
395370,9.999999747378752e-05
395871,9.999999747378752e-05
396371,9.999999747378752e-05
396872,9.999999747378752e-05
397372,9.999999747378752e-05
397873,9.999999747378752e-05
398373,9.999999747378752e-05
398874,9.999999747378752e-05
399374,9.999999747378752e-05
399875,9.999999747378752e-05
400375,9.999999747378752e-05
400876,9.999999747378752e-05
401376,9.999999747378752e-05
401876,9.999999747378752e-05
402377,9.999999747378752e-05
402877,9.999999747378752e-05
403378,9.999999747378752e-05
403878,9.999999747378752e-05
404379,9.999999747378752e-05
404879,9.999999747378752e-05
405380,9.999999747378752e-05
405880,9.999999747378752e-05
406381,9.999999747378752e-05
406881,9.999999747378752e-05
407382,9.999999747378752e-05
407882,9.999999747378752e-05
408383,9.999999747378752e-05
408883,9.999999747378752e-05
409384,9.999999747378752e-05
409884,9.999999747378752e-05
410384,9.999999747378752e-05
410885,9.999999747378752e-05
411385,9.999999747378752e-05
411886,9.999999747378752e-05
412386,9.999999747378752e-05
412887,9.999999747378752e-05
413387,9.999999747378752e-05
413888,9.999999747378752e-05
414388,9.999999747378752e-05
414889,9.999999747378752e-05
415389,9.999999747378752e-05
415890,9.999999747378752e-05
416390,9.999999747378752e-05
416891,9.999999747378752e-05
417391,9.999999747378752e-05
417892,9.999999747378752e-05
418392,9.999999747378752e-05
418892,9.999999747378752e-05
419393,9.999999747378752e-05
419893,9.999999747378752e-05
420394,9.999999747378752e-05
420894,9.999999747378752e-05
421395,9.999999747378752e-05
421895,9.999999747378752e-05
422396,9.999999747378752e-05
422896,9.999999747378752e-05
423397,9.999999747378752e-05
423897,9.999999747378752e-05
424398,9.999999747378752e-05
424898,9.999999747378752e-05
425399,9.999999747378752e-05
425899,9.999999747378752e-05
426399,9.999999747378752e-05
426900,9.999999747378752e-05
427400,9.999999747378752e-05
427901,9.999999747378752e-05
428401,9.999999747378752e-05
428902,9.999999747378752e-05
429402,9.999999747378752e-05
429903,9.999999747378752e-05
430403,9.999999747378752e-05
430904,9.999999747378752e-05
431404,9.999999747378752e-05
431905,9.999999747378752e-05
432405,9.999999747378752e-05
432906,9.999999747378752e-05
433406,9.999999747378752e-05
433907,9.999999747378752e-05
434407,9.999999747378752e-05
434907,9.999999747378752e-05
435408,9.999999747378752e-05
435908,9.999999747378752e-05
436409,9.999999747378752e-05
436909,9.999999747378752e-05
437410,9.999999747378752e-05
437910,9.999999747378752e-05
438411,9.999999747378752e-05
438911,9.999999747378752e-05
439412,9.999999747378752e-05
439912,9.999999747378752e-05
440413,9.999999747378752e-05
440913,9.999999747378752e-05
441414,9.999999747378752e-05
441914,9.999999747378752e-05
442415,9.999999747378752e-05
442915,9.999999747378752e-05
443415,9.999999747378752e-05
443916,9.999999747378752e-05
444416,9.999999747378752e-05
444917,9.999999747378752e-05
445417,9.999999747378752e-05
445918,9.999999747378752e-05
446418,9.999999747378752e-05
446919,9.999999747378752e-05
447419,9.999999747378752e-05
447920,9.999999747378752e-05
448420,9.999999747378752e-05
448921,9.999999747378752e-05
449421,9.999999747378752e-05
449922,9.999999747378752e-05
450422,9.999999747378752e-05
450922,9.999999747378752e-05
451423,9.999999747378752e-05
451923,9.999999747378752e-05
452424,9.999999747378752e-05
452924,9.999999747378752e-05
453425,9.999999747378752e-05
453925,9.999999747378752e-05
454426,9.999999747378752e-05
454926,9.999999747378752e-05
455427,9.999999747378752e-05
455927,9.999999747378752e-05
456428,9.999999747378752e-05
456928,9.999999747378752e-05
457429,9.999999747378752e-05
457929,9.999999747378752e-05
458430,9.999999747378752e-05
458930,9.999999747378752e-05
459430,9.999999747378752e-05
459931,9.999999747378752e-05
460431,9.999999747378752e-05
460932,9.999999747378752e-05
461432,9.999999747378752e-05
461933,9.999999747378752e-05
462433,9.999999747378752e-05
462934,9.999999747378752e-05
463434,9.999999747378752e-05
463935,9.999999747378752e-05
464435,9.999999747378752e-05
464936,9.999999747378752e-05
465436,9.999999747378752e-05
465937,9.999999747378752e-05
466437,9.999999747378752e-05
466938,9.999999747378752e-05
467438,9.999999747378752e-05
467938,9.999999747378752e-05
468439,9.999999747378752e-05
468939,9.999999747378752e-05
469440,9.999999747378752e-05
469940,9.999999747378752e-05
470441,9.999999747378752e-05
470941,9.999999747378752e-05
471442,9.999999747378752e-05
471942,9.999999747378752e-05
472443,9.999999747378752e-05
472943,9.999999747378752e-05
473444,9.999999747378752e-05
473944,9.999999747378752e-05
474445,9.999999747378752e-05
474945,9.999999747378752e-05
475445,9.999999747378752e-05
475946,9.999999747378752e-05
476446,9.999999747378752e-05
476947,9.999999747378752e-05
477447,9.999999747378752e-05
477948,9.999999747378752e-05
478448,9.999999747378752e-05
478949,9.999999747378752e-05
479449,9.999999747378752e-05
479950,9.999999747378752e-05
480450,9.999999747378752e-05
480951,9.999999747378752e-05
481451,9.999999747378752e-05
481952,9.999999747378752e-05
482452,9.999999747378752e-05
482953,9.999999747378752e-05
483453,9.999999747378752e-05
483953,9.999999747378752e-05
484454,9.999999747378752e-05
484954,9.999999747378752e-05
485455,9.999999747378752e-05
485955,9.999999747378752e-05
486456,9.999999747378752e-05
486956,9.999999747378752e-05
487457,9.999999747378752e-05
487957,9.999999747378752e-05
488458,9.999999747378752e-05
488958,9.999999747378752e-05
489459,9.999999747378752e-05
489959,9.999999747378752e-05
490460,9.999999747378752e-05
490960,9.999999747378752e-05
491461,9.999999747378752e-05
491961,9.999999747378752e-05
492461,9.999999747378752e-05
492962,9.999999747378752e-05
493462,9.999999747378752e-05
493963,9.999999747378752e-05
494463,9.999999747378752e-05
494964,9.999999747378752e-05
495464,9.999999747378752e-05
495965,9.999999747378752e-05
496465,9.999999747378752e-05
496966,9.999999747378752e-05
497466,9.999999747378752e-05
497967,9.999999747378752e-05
498467,9.999999747378752e-05
498968,9.999999747378752e-05
499468,9.999999747378752e-05
