step,value
5,0.0002500000118743628
57,0.0002500000118743628
89,0.0002500000118743628
120,0.0002500000118743628
144,0.0002500000118743628
192,0.0002500000118743628
237,0.0002500000118743628
262,0.0002500000118743628
284,0.0002500000118743628
311,0.0002500000118743628
343,0.0002500000118743628
388,0.0002500000118743628
410,0.0002500000118743628
450,0.0002500000118743628
498,0.0002500000118743628
538,0.0002500000118743628
576,0.0002500000118743628
618,0.0002500000118743628
650,0.0002500000118743628
698,0.0002500000118743628
758,0.0002500000118743628
798,0.0002500000118743628
838,0.0002500000118743628
878,0.0002500000118743628
918,0.0002500000118743628
958,0.0002500000118743628
1000,0.0002500000118743628
1039,0.0002500000118743628
1079,0.0002500000118743628
1139,0.0002500000118743628
1179,0.0002500000118743628
1219,0.0002500000118743628
1259,0.0002500000118743628
1299,0.0002500000118743628
1339,0.0002500000118743628
1379,0.0002500000118743628
1419,0.0002500000118743628
1459,0.0002500000118743628
1500,0.0002500000118743628
1543,0.0002500000118743628
1580,0.0002500000118743628
1620,0.0002500000118743628
1663,0.0002500000118743628
1701,0.0002500000118743628
1741,0.0002500000118743628
1781,0.0002500000118743628
1821,0.0002500000118743628
1861,0.0002500000118743628
1903,0.0002500000118743628
1962,0.0002500000118743628
2002,0.0002500000118743628
2044,0.0002500000118743628
2084,0.0002500000118743628
2143,0.0002500000118743628
2184,0.0002500000118743628
2223,0.0002500000118743628
2264,0.0002500000118743628
2310,0.0002500000118743628
2364,0.0002500000118743628
2404,0.0002500000118743628
2449,0.0002500000118743628
2505,0.0002500000118743628
2548,0.0002500000118743628
2586,0.0002500000118743628
2628,0.0002500000118743628
2632,0.0002500000118743628
2688,0.0002500000118743628
2703,0.0002500000118743628
2788,0.0002500000118743628
2834,0.0002500000118743628
2889,0.0002500000118743628
2930,0.0002500000118743628
2969,0.0002500000118743628
3013,0.0002500000118743628
3017,0.0002500000118743628
3070,0.0002500000118743628
3111,0.0002500000118743628
3173,0.0002500000118743628
3178,0.0002500000118743628
3232,0.0002500000118743628
3235,0.0002500000118743628
3238,0.0002500000118743628
3294,0.0002500000118743628
3352,0.0002500000118743628
3396,0.0002500000118743628
3435,0.0002500000118743628
3440,0.0002500000118743628
3496,0.0002500000118743628
3534,0.0002500000118743628
3576,0.0002500000118743628
3580,0.0002500000118743628
3639,0.0002500000118743628
3716,0.0002500000118743628
3719,0.0002500000118743628
3722,0.0002500000118743628
3776,0.0002500000118743628
3817,0.0002500000118743628
3898,0.0002500000118743628
3937,0.0002500000118743628
3977,0.0002500000118743628
4024,0.0002500000118743628
4078,0.0002500000118743628
4118,0.0002500000118743628
4164,0.0002500000118743628
4221,0.0002500000118743628
4262,0.0002500000118743628
4302,0.0002500000118743628
4341,0.0002500000118743628
4382,0.0002500000118743628
4424,0.0002500000118743628
4481,0.0002500000118743628
4522,0.0002500000118743628
4605,0.0002500000118743628
4661,0.0002500000118743628
4705,0.0002500000118743628
4784,0.0002500000118743628
4787,0.0002500000118743628
4844,0.0002500000118743628
4885,0.0002500000118743628
4923,0.0002500000118743628
4927,0.0002500000118743628
4983,0.0002500000118743628
5028,0.0002500000118743628
5084,0.0002500000118743628
5128,0.0002500000118743628
5210,0.0002500000118743628
5345,0.0002500000118743628
5350,0.0002500000118743628
5428,0.0002500000118743628
5431,0.0002500000118743628
5493,0.0002500000118743628
5548,0.0002500000118743628
5551,0.0002500000118743628
5614,0.0002500000118743628
5773,0.0002500000118743628
5830,0.0002500000118743628
5868,0.0002500000118743628
5909,0.0002500000118743628
5950,0.0002500000118743628
5955,0.0002500000118743628
6030,0.0002500000118743628
6034,0.0002500000118743628
6133,0.0002500000118743628
6136,0.0002500000118743628
6197,0.0002500000118743628
6255,0.0002500000118743628
6357,0.0002500000118743628
6415,0.0002500000118743628
6476,0.0002500000118743628
6537,0.0002500000118743628
6617,0.0002500000118743628
6738,0.0002500000118743628
6838,0.0002500000118743628
6939,0.0002500000118743628
7034,0.0002500000118743628
7080,0.0002500000118743628
