step,value
27,5.800000190734863
47,6.5
89,42.400001525878906
112,4.800000190734863
159,26.25
195,29.649999618530273
235,19.649999618530273
277,9.550000190734863
326,27.450000762939453
367,19.149999618530273
403,21.649999618530273
448,10.449999809265137
488,23.700000762939453
530,9.850000381469727
572,16.200000762939453
613,9.5
653,26.899999618530273
693,21.25
733,29.25
774,17.350000381469727
815,13.550000190734863
855,22.0
896,12.75
937,9.600000381469727
977,26.100000381469727
1016,30.600000381469727
1045,22.299999237060547
1060,2.799999952316284
1097,26.950000762939453
1137,18.850000381469727
1178,43.900001525878906
1218,43.599998474121094
1259,51.39999771118164
1262,-0.30000001192092896
1302,46.900001525878906
1339,35.70000076293945
1379,46.849998474121094
1420,16.94999885559082
1424,0.0
1438,2.4000000953674316
1443,0.10000002384185791
1482,79.44999694824219
1483,-0.8999999761581421
1484,-0.8999999761581421
1485,-0.949999988079071
1486,-0.949999988079071
1487,-0.949999988079071
1488,-0.949999988079071
1489,-0.949999988079071
1490,-0.1499999761581421
1491,-0.949999988079071
1492,-0.949999988079071
1493,-0.949999988079071
1494,-0.949999988079071
1495,-0.8999999761581421
1496,-0.8999999761581421
1501,0.10000002384185791
1506,0.10000002384185791
1511,0.10000002384185791
1550,43.45000076293945
1590,27.69999885559082
1630,32.45000076293945
1670,16.450000762939453
1710,24.5
1750,56.45000076293945
1790,20.44999885559082
1830,9.25
1870,39.64999771118164
1912,26.799999237060547
1955,60.650001525878906
2011,19.75
2051,10.100000381469727
2091,9.25
2136,41.95000076293945
2194,86.0999984741211
2233,86.6500015258789
2275,81.25
2316,84.1500015258789
2373,98.6500015258789
2413,45.25
2454,37.45000076293945
2500,44.54999923706055
2563,68.25
2637,117.69999694824219
2676,28.94999885559082
2716,31.600000381469727
2756,72.44999694824219
2797,61.75
2804,14.199999809265137
2858,33.599998474121094
2898,30.799999237060547
2938,28.44999885559082
2982,24.80000114440918
2985,10.149999618530273
3041,48.099998474121094
3044,6.149999618530273
3099,53.20000076293945
3141,85.25
3199,98.9000015258789
3263,108.80000305175781
3266,-0.30000001192092896
3327,76.44999694824219
3380,63.04999923706055
3424,69.5999984741211
3461,50.75
3502,66.25
3543,72.94999694824219
3583,69.0999984741211
3623,68.69999694824219
3629,11.699999809265137
3684,75.6500015258789
3725,76.05000305175781
3764,50.5
3805,70.25
3865,115.44999694824219
3907,72.30000305175781
3971,109.5
3975,-0.1499999761581421
4030,63.849998474121094
4033,6.09999942779541
4088,54.64999771118164
4129,76.94999694824219
4137,8.0
4189,69.19999694824219
4256,144.64999389648438
4312,86.5
4352,90.1500015258789
4390,64.75
4431,80.9000015258789
4438,4.699999809265137
4516,150.0
4571,70.75
4612,73.80000305175781
4617,8.199999809265137
4677,76.0999984741211
4739,90.4000015258789
4792,76.69999694824219
4832,72.5
4898,128.5
4958,84.25
5033,116.04999542236328
5073,76.4000015258789
5134,141.5500030517578
5194,136.10000610351562
5275,179.5500030517578
5278,-0.30000001192092896
5281,7.699999809265137
5339,98.05000305175781
5398,136.9499969482422
